CallTypeID	CustomerDefinitionID	EnterpriseName	Description	ServiceLevelThreshold	ServiceLevelType	Deleted	BucketIntervalID	ChangeStamp
5641	NULL	IEE_EN_applyMED	Program Desc: The caller would like to apply for MED	NULL	0	N	NULL	2
5642	NULL	IEE_EN_applyMEPD	Program Desc:   The caller would like to apply for MEPD	NULL	0	N	NULL	2
5643	NULL	IEE_EN_applySNAP	Program Desc:  The caller would like to apply for SNAP	NULL	0	N	NULL	2
5644	NULL	IEE_EN_applyTANF	Program Desc:   The caller would like to apply for TANF	NULL	0	N	NULL	2
5645	NULL	IEE_EN_ApptFound_nim	"Appointments:  Our records show at least one appointment scheduled.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5646	NULL	IEE_EN_ApptRecvdError	Appointments:  A webservice error has been received from IESchedulerService()	NULL	0	N	NULL	2
5647	NULL	IEE_EN_ApptResched	Appointments:  The caller would like to rescheule their appointment.	NULL	0	N	NULL	2
5648	NULL	IEE_EN_BenefitsFound	Benefits:  Benefits were found.  The caller has a question about their benefits.	NULL	0	N	NULL	2
5649	NULL	IEE_EN_BenefitsFound_nim	"Benefits:   Benefits were found.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5650	NULL	IEE_EN_BenefitsPlaybackErr	Benefits:  Error while building the audio files to play.	NULL	0	N	NULL	2
5651	NULL	IEE_EN_BenefitsRecvdError	Verification:  There is a webservice Error for getCaseBenefitsforIVR()	NULL	0	N	NULL	2
5652	NULL	IEE_EN_Chg_nim	"ES Main Menu:  The caller wants to report a change to their Case.   The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5653	NULL	IEE_EN_ChgNew	ES Main Menu:  The caller wants to report a new change to their household status.	NULL	0	N	NULL	2
5654	NULL	IEE_EN_ChgStatus	ES Main Menu:  The caller wants to check the sstatus of a recent change they submitted	NULL	0	N	NULL	2
5655	NULL	IEE_EN_DocFound	Documents:  One document has been received.  The caller wants to talk to the CCR	NULL	0	N	NULL	2
5656	NULL	IEE_EN_DocFound_nim	"Documents:  One document has been received.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5657	NULL	IEE_EN_DocRecvdError	Documents:  A webservice error has been received from DocumentService()	NULL	0	N	NULL	2
5658	NULL	IEE_EN_GetCallerData	Verification:  The caller does not have their ssn or dob.	NULL	0	N	NULL	2
5659	NULL	IEE_EN_GetCallerData_nim	"Verification:  The caller does not enter anything twice when asked if they have their ssn or dob, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5660	NULL	IEE_EN_GetDOB_BadEntry	"Verification:  The caller does not successfully enter their dob.  Either they did not put enough digits, or they entered a *, or # key."	NULL	0	N	NULL	2
5661	NULL	IEE_EN_GetDOB_nim	"Verification:  The caller does not successfully enter their dob.   The caller does not enter anything twice when asked for dob, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5662	NULL	IEE_EN_GetSSN_BadEntry	"Verification:  The caller does not successfully enter their ssn.  Either they did not put enough digits, or they entered a *, or # key."	NULL	0	N	NULL	2
5663	NULL	IEE_EN_GetSSN_nim	"Verification:  The caller does not successfully enter their ssn.  The caller does not enter anything twice when asked for ssn, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5664	NULL	IEE_EN_HHSC_0	HHSC Main Menu:  The caller selects the Hidden Zero Option.	NULL	0	N	NULL	2
5665	NULL	IEE_EN_HHSC_211	HHSC Main Menu:  The caller selects to go back to 211.	NULL	0	N	NULL	2
5666	NULL	IEE_EN_HHSC_nim	"HHSC Main Menu:  The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5667	NULL	IEE_EN_Main_nim	"ES Main Menu:  The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5668	NULL	IEE_EN_MEPD	ES Main Menu:  The caller selects Medicaid for the Elderly and People with Disabilites.	NULL	0	N	NULL	2
5669	NULL	IEE_EN_MultiCases	Verification:  Multiple cases have been associated with this individual.	NULL	0	N	NULL	2
5670	NULL	IEE_EN_NoApptFound	Appointments:   Our records show there are no appointments scheduled.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5671	NULL	IEE_EN_NoApptFound_nim	"Appointments:  Our records show there are no appointments scheduled.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5672	NULL	IEE_EN_NoBenefitsFound	Benefits:  Our records show no active benefits.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5673	NULL	IEE_EN_NoBenefitsFound_nim	"Benefits:  Our records show no active benefits.  The caller wants to talk to the CCR.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5674	NULL	IEE_EN_NoDocFound	Documents:  Our records show there are no documents received.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5675	NULL	IEE_EN_NoDocFound_nim	"Documents:  Our records show there are no documents received.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5676	NULL	IEE_EN_NoRecordsFound	Verification:  The caller is told no records have been found.  They choose to go to the CCR.	NULL	0	N	NULL	2
5677	NULL	IEE_EN_NoRecordsFound_nim	"Verification:  The caller is told no records have been found.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5678	NULL	IEE_EN_NotConvrtd_nim	"Verification:  The caller has been told they should be served by a local office.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5679	NULL	IEE_EN_NotConvrtd_office	Verification:  The caller has been told they should be served by a local office.   The caller would like help finding the local office closest to them.	NULL	0	N	NULL	2
5680	NULL	IEE_EN_NotConvrtd_wrong	Verification:  The caller has been told they should be served by a local office.   The caller believes this information to be incorrect.	NULL	0	N	NULL	2
5681	NULL	IEE_EN_ProgDesc_nim	"Program Desc:  The caller has just listened to the description of a Program.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5682	NULL	IEE_EN_ProgramDesc_nim	"Program Desc: Menu listing the programs they can hear a description of.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5683	NULL	IEE_EN_WHP	HHSC Main Menu:  The caller selects the Women's Health Program	NULL	0	N	NULL	2
5684	NULL	IEE_END	Hang up on the caller.  This happens when it is not business hours.	NULL	0	N	NULL	2
5685	NULL	IEE_SP_applyLTC	Program Desc:   The caller would like to apply for LTC.	NULL	0	N	NULL	2
5686	NULL	IEE_SP_applyMED	Program Desc: The caller would like to apply for MED	NULL	0	N	NULL	2
5687	NULL	IEE_SP_applyMEPD	Program Desc:   The caller would like to apply for MEPD	NULL	0	N	NULL	2
5688	NULL	IEE_SP_applySNAP	Program Desc:  The caller would like to apply for SNAP	NULL	0	N	NULL	2
5689	NULL	IEE_SP_applyTANF	Program Desc:   The caller would like to apply for TANF	NULL	0	N	NULL	2
5690	NULL	IEE_SP_ApptFound_nim	"Appointments:  Our records show at least one appointment scheduled.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5691	NULL	IEE_SP_ApptRecvdError	Appointments:  A webservice error has been received from IESchedulerService()	NULL	0	N	NULL	2
5692	NULL	IEE_SP_ApptResched	Appointments:  The caller would like to rescheule their appointment.	NULL	0	N	NULL	2
5693	NULL	IEE_SP_BenefitsFound	Benefits:  Benefits were found.  The caller has a question about their benefits.	NULL	0	N	NULL	2
5694	NULL	IEE_SP_BenefitsFound_nim	"Benefits:   Benefits were found.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5695	NULL	IEE_SP_BenefitsPlaybackErr	Benefits:  Error while building the audio files to play.	NULL	0	N	NULL	2
5696	NULL	IEE_SP_BenefitsRecvdError	Verification:  There is a webservice Error for getCaseBenefitsforIVR()	NULL	0	N	NULL	2
5697	NULL	IEE_SP_Chg_nim	"ES Main Menu:  The caller wants to report a change to their Case.   The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5698	NULL	IEE_SP_ChgNew	ES Main Menu:  The caller wants to report a new change to their household status.	NULL	0	N	NULL	2
5699	NULL	IEE_SP_ChgStatus	ES Main Menu:  The caller wants to check the sstatus of a recent change they submitted	NULL	0	N	NULL	2
5700	NULL	IEE_SP_DocFound	Documents:  One document has been received.  The caller wants to talk to the CCR	NULL	0	N	NULL	2
5701	NULL	IEE_SP_DocFound_nim	"Documents:  One document has been received.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5702	NULL	IEE_SP_DocRecvdError	Documents:  A webservice error has been received from DocumentService()	NULL	0	N	NULL	2
5703	NULL	IEE_SP_GetCallerData	Verification:  The caller does not have their ssn or dob.	NULL	0	N	NULL	2
5704	NULL	IEE_SP_GetCallerData_nim	"Verification:  The caller does not enter anything twice when asked if they have their ssn or dob, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5705	NULL	IEE_SP_GetDOB_BadEntry	"Verification:  The caller does not successfully enter their dob.  Either they did not put enough digits, or they entered a *, or # key."	NULL	0	N	NULL	2
5706	NULL	IEE_SP_GetDOB_nim	"Verification:  The caller does not successfully enter their dob.   The caller does not enter anything twice when asked for dob, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5707	NULL	IEE_SP_GetSSN_BadEntry	"Verification:  The caller does not successfully enter their ssn.  Either they did not put enough digits, or they entered a *, or # key."	NULL	0	N	NULL	2
5708	NULL	IEE_SP_GetSSN_nim	"Verification:  The caller does not successfully enter their ssn.  The caller does not enter anything twice when asked for ssn, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5709	NULL	IEE_SP_HHSC_0	HHSC Main Menu:  The caller selects the Hidden Zero Option.	NULL	0	N	NULL	2
5710	NULL	IEE_SP_HHSC_211	HHSC Main Menu:  The caller selects to go back to 211.	NULL	0	N	NULL	2
5711	NULL	IEE_SP_HHSC_nim	"HHSC Main Menu:  The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5712	NULL	IEE_SP_Main_nim	"ES Main Menu:  The caller  does nothing twice, or picks an invalid option twice."	NULL	0	N	NULL	2
5713	NULL	IEE_SP_MEPD	ES Main Menu:  The caller selects Medicaid for the Elderly and People with Disabilites.	NULL	0	N	NULL	2
5714	NULL	IEE_SP_MultiCases	Verification:  Multiple cases have been associated with this individual.	NULL	0	N	NULL	2
5715	NULL	IEE_SP_NoApptFound	Appointments:   Our records show there are no appointments scheduled.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5716	NULL	IEE_SP_NoApptFound_nim	"Appointments:  Our records show there are no appointments scheduled.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5717	NULL	IEE_SP_NoBenefitsFound	Benefits:  Our records show no active benefits.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5718	NULL	IEE_SP_NoBenefitsFound_nim	"Benefits:  Our records show no active benefits.  The caller wants to talk to the CCR.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5719	NULL	IEE_SP_NoDocFound	Documents:  Our records show there are no documents received.  The caller wants to talk to the CCR.	NULL	0	N	NULL	2
5720	NULL	IEE_SP_NoDocFound_nim	"Documents:  Our records show there are no documents received.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5721	NULL	IEE_SP_NoRecordsFound	Verification:  The caller is told no records have been found.  They choose to go to the CCR.	NULL	0	N	NULL	2
5722	NULL	IEE_SP_NoRecordsFound_nim	"Verification:  The caller is told no records have been found.  The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5723	NULL	IEE_SP_NotConvrtd_nim	"Verification:  The caller has been told they should be served by a local office.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5724	NULL	IEE_SP_NotConvrtd_office	Verification:  The caller has been told they should be served by a local office.   The caller would like help finding the local office closest to them.	NULL	0	N	NULL	2
5725	NULL	IEE_SP_NotConvrtd_wrong	Verification:  The caller has been told they should be served by a local office.   The caller believes this information to be incorrect.	NULL	0	N	NULL	2
5726	NULL	IEE_SP_ProgDesc_nim	"Program Desc:  The caller has just listened to the description of a Program.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5727	NULL	IEE_SP_ProgramDesc_nim	"Program Desc: Menu listing the programs they can hear a description of.   The caller does not enter anything twice, or they enter the wrong menu selection twice."	NULL	0	N	NULL	2
5728	NULL	IEE_SP_WHP	HHSC Main Menu:  The caller selects the Women's Health Program	NULL	0	N	NULL	2
5729	NULL	IEE_EN_ALL	Includes all IEE_EN_*  Call Types	NULL	0	N	NULL	1
5730	NULL	IEE_SP_ALL	Includes all IEE_SP_*  Call Types	NULL	0	N	NULL	1
5731	NULL	IEE_NoMatch	Call To IEE but we did not receive a matching Call Type from the IVR. Call will be sent to the English queue if no language comes through.	NULL	0	N	NULL	1
5732	NULL	IEE_EN_ConvServiceError	An error from the web service ConversionService occured	NULL	0	N	NULL	2
5733	NULL	IEE_SP_ConvServiceError	An error from the web service ConversionService occured	NULL	0	N	NULL	2
5734	NULL	IEES_OUT_EN_APPT_REMIND	ES Outbound Appointment Reminder English	NULL	0	N	NULL	4
5735	NULL	IEES_OUT_SP_APPT_REMIND	ES Outbound Appointment Reminder Spanish	NULL	0	N	NULL	4
5736	NULL	DN_2102089744	Shows channel utilization for 2102089744	NULL	0	N	NULL	3
5737	NULL	DN_2103042600	Shows channel utilization for 2103042600	NULL	0	N	NULL	3
5738	NULL	DN_2103042601	Shows channel utilization for 2103042601	NULL	0	N	NULL	3
5739	NULL	DN_2103042602	Shows channel utilization for 2103042602	NULL	0	N	NULL	3
5740	NULL	DN_2103042603	Shows channel utilization for 2103042603	NULL	0	N	NULL	3
5741	NULL	DN_2103042604	Shows channel utilization for 2103042604	NULL	0	N	NULL	3
5742	NULL	DN_2103042605	Shows channel utilization for 2103042605	NULL	0	N	NULL	3
5743	NULL	DN_2103042606	Shows channel utilization for 2103042606	NULL	0	N	NULL	3
5744	NULL	DN_2103042607	Shows channel utilization for 2103042607	NULL	0	N	NULL	3
5745	NULL	DN_2103042608	Shows channel utilization for 2103042608	NULL	0	N	NULL	3
5746	NULL	DN_2103042609	Shows channel utilization for 2103042609	NULL	0	N	NULL	3
5747	NULL	DN_2103042610	Shows channel utilization for 2103042610	NULL	0	N	NULL	3
5748	NULL	DN_2103042611	Shows channel utilization for 2103042611	NULL	0	N	NULL	3
5749	NULL	DN_2103042612	Shows channel utilization for 2103042612	NULL	0	N	NULL	3
5750	NULL	DN_2103042613	Shows channel utilization for 2103042613	NULL	0	N	NULL	3
5751	NULL	DN_2103042614	Shows channel utilization for 2103042614	NULL	0	N	NULL	3
5752	NULL	DN_2103042615	Shows channel utilization for 2103042615	NULL	0	N	NULL	3
5753	NULL	DN_2103042616	Shows channel utilization for 2103042616	NULL	0	N	NULL	3
5754	NULL	DN_2103042617	Shows channel utilization for 2103042617	NULL	0	N	NULL	3
5755	NULL	DN_2103042618	Shows channel utilization for 2103042618	NULL	0	N	NULL	3
5756	NULL	DN_2103042619	Shows channel utilization for 2103042619	NULL	0	N	NULL	3
5757	NULL	DN_2103042620	Shows channel utilization for 2103042620	NULL	0	N	NULL	3
5758	NULL	DN_2103042621	Shows channel utilization for 2103042621	NULL	0	N	NULL	3
5759	NULL	DN_2103042622	Shows channel utilization for 2103042622	NULL	0	N	NULL	3
5760	NULL	DN_2103042623	Shows channel utilization for 2103042623	NULL	0	N	NULL	3
5761	NULL	DN_2103042624	Shows channel utilization for 2103042624	NULL	0	N	NULL	3
5762	NULL	DN_2103042625	Shows channel utilization for 2103042625	NULL	0	N	NULL	3
5763	NULL	DN_2103042626	Shows channel utilization for 2103042626	NULL	0	N	NULL	3
5764	NULL	DN_2103042627	Shows channel utilization for 2103042627	NULL	0	N	NULL	3
5765	NULL	DN_2103042628	Shows channel utilization for 2103042628	NULL	0	N	NULL	3
5766	NULL	DN_2103042629	Shows channel utilization for 2103042629	NULL	0	N	NULL	3
5767	NULL	DN_2103042630	Shows channel utilization for 2103042630	NULL	0	N	NULL	3
5768	NULL	DN_2103042631	Shows channel utilization for 2103042631	NULL	0	N	NULL	3
5769	NULL	DN_2103042632	Shows channel utilization for 2103042632	NULL	0	N	NULL	3
5770	NULL	DN_2103042633	Shows channel utilization for 2103042633	NULL	0	N	NULL	3
5771	NULL	DN_2103042634	Shows channel utilization for 2103042634	NULL	0	N	NULL	3
5772	NULL	DN_2103042635	Shows channel utilization for 2103042635	NULL	0	N	NULL	3
5773	NULL	DN_2103042636	Shows channel utilization for 2103042636	NULL	0	N	NULL	3
5774	NULL	DN_2103042637	Shows channel utilization for 2103042637	NULL	0	N	NULL	3
5775	NULL	DN_2103042638	Shows channel utilization for 2103042638	NULL	0	N	NULL	3
5776	NULL	DN_2103042639	Shows channel utilization for 2103042639	NULL	0	N	NULL	3
5777	NULL	DN_2103042640	Shows channel utilization for 2103042640	NULL	0	N	NULL	3
5778	NULL	DN_2103042641	Shows channel utilization for 2103042641	NULL	0	N	NULL	3
5779	NULL	DN_2103042642	Shows channel utilization for 2103042642	NULL	0	N	NULL	3
5780	NULL	DN_2103042643	Shows channel utilization for 2103042643	NULL	0	N	NULL	3
5781	NULL	DN_2103042644	Shows channel utilization for 2103042644	NULL	0	N	NULL	3
5782	NULL	DN_2103042645	Shows channel utilization for 2103042645	NULL	0	N	NULL	3
5783	NULL	DN_2103042646	Shows channel utilization for 2103042646	NULL	0	N	NULL	3
5784	NULL	DN_2103042647	Shows channel utilization for 2103042647	NULL	0	N	NULL	3
5785	NULL	DN_2103042648	Shows channel utilization for 2103042648	NULL	0	N	NULL	3
5786	NULL	DN_2103042649	Shows channel utilization for 2103042649	NULL	0	N	NULL	3
5787	NULL	DN_2103042650	Shows channel utilization for 2103042650	NULL	0	N	NULL	3
5788	NULL	DN_2103042651	Shows channel utilization for 2103042651	NULL	0	N	NULL	3
5789	NULL	DN_2103042652	Shows channel utilization for 2103042652	NULL	0	N	NULL	3
5790	NULL	DN_2103042653	Shows channel utilization for 2103042653	NULL	0	N	NULL	3
5791	NULL	DN_2103042654	Shows channel utilization for 2103042654	NULL	0	N	NULL	3
5792	NULL	DN_2103042655	Shows channel utilization for 2103042655	NULL	0	N	NULL	3
5793	NULL	DN_2103042656	Shows channel utilization for 2103042656	NULL	0	N	NULL	3
5794	NULL	DN_2103042657	Shows channel utilization for 2103042657	NULL	0	N	NULL	3
5795	NULL	DN_2103042658	Shows channel utilization for 2103042658	NULL	0	N	NULL	3
5796	NULL	DN_2103042659	Shows channel utilization for 2103042659	NULL	0	N	NULL	3
5797	NULL	DN_2103042660	Shows channel utilization for 2103042660	NULL	0	N	NULL	3
5798	NULL	DN_2103042661	Shows channel utilization for 2103042661	NULL	0	N	NULL	3
5799	NULL	DN_2103042662	Shows channel utilization for 2103042662	NULL	0	N	NULL	3
5800	NULL	DN_2103042663	Shows channel utilization for 2103042663	NULL	0	N	NULL	3
