ID	TIMEZONE	STARTTIME	ENDTIME	BIAS
61647	Africa/Cairo	2048-04-23 22:00:00.000	2048-09-24 21:00:00.000	180
61648	Africa/Cairo	2048-09-24 21:00:00.000	2049-04-29 22:00:00.000	120
61649	Africa/Cairo	2049-04-29 22:00:00.000	2049-08-08 21:00:00.000	180
54132	Africa/Casablanca	1969-08-08 00:00:00.000	1974-06-24 00:00:00.000	0
54133	Africa/Casablanca	1974-06-24 00:00:00.000	1974-08-31 23:00:00.000	60
54134	Africa/Casablanca	1974-08-31 23:00:00.000	1976-05-01 00:00:00.000	0
54135	Africa/Casablanca	1976-05-01 00:00:00.000	1976-07-31 23:00:00.000	60
54136	Africa/Casablanca	1976-07-31 23:00:00.000	1977-05-01 00:00:00.000	0
54137	Africa/Casablanca	1977-05-01 00:00:00.000	1977-09-27 23:00:00.000	60
54138	Africa/Casablanca	1977-09-27 23:00:00.000	1978-06-01 00:00:00.000	0
54139	Africa/Casablanca	1978-06-01 00:00:00.000	1978-08-03 23:00:00.000	60
54140	Africa/Casablanca	1978-08-03 23:00:00.000	1984-03-16 00:00:00.000	0
54141	Africa/Casablanca	1984-03-16 00:00:00.000	1985-12-31 23:00:00.000	60
54142	Africa/Casablanca	1985-12-31 23:00:00.000	2049-08-08 00:00:00.000	0
56022	Africa/Ceuta	1969-08-08 00:00:00.000	1974-06-24 00:00:00.000	0
56023	Africa/Ceuta	1974-06-24 00:00:00.000	1974-08-31 23:00:00.000	60
56024	Africa/Ceuta	1974-08-31 23:00:00.000	1976-05-01 00:00:00.000	0
56025	Africa/Ceuta	1976-05-01 00:00:00.000	1976-07-31 23:00:00.000	60
56026	Africa/Ceuta	1976-07-31 23:00:00.000	1977-05-01 00:00:00.000	0
56027	Africa/Ceuta	1977-05-01 00:00:00.000	1977-09-27 23:00:00.000	60
56028	Africa/Ceuta	1977-09-27 23:00:00.000	1978-06-01 00:00:00.000	0
56029	Africa/Ceuta	1978-06-01 00:00:00.000	1978-08-03 23:00:00.000	60
56030	Africa/Ceuta	1978-08-03 23:00:00.000	1984-03-16 00:00:00.000	0
56031	Africa/Ceuta	1984-03-16 00:00:00.000	1986-03-30 01:00:00.000	60
56032	Africa/Ceuta	1986-03-30 01:00:00.000	1986-09-28 01:00:00.000	120
56033	Africa/Ceuta	1986-09-28 01:00:00.000	1987-03-29 01:00:00.000	60
56034	Africa/Ceuta	1987-03-29 01:00:00.000	1987-09-27 01:00:00.000	120
56035	Africa/Ceuta	1987-09-27 01:00:00.000	1988-03-27 01:00:00.000	60
56036	Africa/Ceuta	1988-03-27 01:00:00.000	1988-09-25 01:00:00.000	120
56037	Africa/Ceuta	1988-09-25 01:00:00.000	1989-03-26 01:00:00.000	60
56038	Africa/Ceuta	1989-03-26 01:00:00.000	1989-09-24 01:00:00.000	120
56039	Africa/Ceuta	1989-09-24 01:00:00.000	1990-03-25 01:00:00.000	60
56040	Africa/Ceuta	1990-03-25 01:00:00.000	1990-09-30 01:00:00.000	120
56041	Africa/Ceuta	1990-09-30 01:00:00.000	1991-03-31 01:00:00.000	60
56042	Africa/Ceuta	1991-03-31 01:00:00.000	1991-09-29 01:00:00.000	120
56043	Africa/Ceuta	1991-09-29 01:00:00.000	1992-03-29 01:00:00.000	60
56044	Africa/Ceuta	1992-03-29 01:00:00.000	1992-09-27 01:00:00.000	120
56045	Africa/Ceuta	1992-09-27 01:00:00.000	1993-03-28 01:00:00.000	60
56046	Africa/Ceuta	1993-03-28 01:00:00.000	1993-09-26 01:00:00.000	120
56047	Africa/Ceuta	1993-09-26 01:00:00.000	1994-03-27 01:00:00.000	60
56048	Africa/Ceuta	1994-03-27 01:00:00.000	1994-09-25 01:00:00.000	120
56049	Africa/Ceuta	1994-09-25 01:00:00.000	1995-03-26 01:00:00.000	60
56050	Africa/Ceuta	1995-03-26 01:00:00.000	1995-09-24 01:00:00.000	120
56051	Africa/Ceuta	1995-09-24 01:00:00.000	1996-03-31 01:00:00.000	60
56052	Africa/Ceuta	1996-03-31 01:00:00.000	1996-10-27 01:00:00.000	120
56053	Africa/Ceuta	1996-10-27 01:00:00.000	1997-03-30 01:00:00.000	60
56054	Africa/Ceuta	1997-03-30 01:00:00.000	1997-10-26 01:00:00.000	120
56055	Africa/Ceuta	1997-10-26 01:00:00.000	1998-03-29 01:00:00.000	60
56056	Africa/Ceuta	1998-03-29 01:00:00.000	1998-10-25 01:00:00.000	120
56057	Africa/Ceuta	1998-10-25 01:00:00.000	1999-03-28 01:00:00.000	60
56058	Africa/Ceuta	1999-03-28 01:00:00.000	1999-10-31 01:00:00.000	120
56059	Africa/Ceuta	1999-10-31 01:00:00.000	2000-03-26 01:00:00.000	60
56060	Africa/Ceuta	2000-03-26 01:00:00.000	2000-10-29 01:00:00.000	120
56061	Africa/Ceuta	2000-10-29 01:00:00.000	2001-03-25 01:00:00.000	60
56062	Africa/Ceuta	2001-03-25 01:00:00.000	2001-10-28 01:00:00.000	120
56063	Africa/Ceuta	2001-10-28 01:00:00.000	2002-03-31 01:00:00.000	60
56064	Africa/Ceuta	2002-03-31 01:00:00.000	2002-10-27 01:00:00.000	120
56065	Africa/Ceuta	2002-10-27 01:00:00.000	2003-03-30 01:00:00.000	60
56066	Africa/Ceuta	2003-03-30 01:00:00.000	2003-10-26 01:00:00.000	120
56067	Africa/Ceuta	2003-10-26 01:00:00.000	2004-03-28 01:00:00.000	60
56068	Africa/Ceuta	2004-03-28 01:00:00.000	2004-10-31 01:00:00.000	120
56069	Africa/Ceuta	2004-10-31 01:00:00.000	2005-03-27 01:00:00.000	60
56070	Africa/Ceuta	2005-03-27 01:00:00.000	2005-10-30 01:00:00.000	120
56071	Africa/Ceuta	2005-10-30 01:00:00.000	2006-03-26 01:00:00.000	60
56072	Africa/Ceuta	2006-03-26 01:00:00.000	2006-10-29 01:00:00.000	120
56073	Africa/Ceuta	2006-10-29 01:00:00.000	2007-03-25 01:00:00.000	60
56074	Africa/Ceuta	2007-03-25 01:00:00.000	2007-10-28 01:00:00.000	120
56075	Africa/Ceuta	2007-10-28 01:00:00.000	2008-03-30 01:00:00.000	60
56076	Africa/Ceuta	2008-03-30 01:00:00.000	2008-10-26 01:00:00.000	120
56077	Africa/Ceuta	2008-10-26 01:00:00.000	2009-03-29 01:00:00.000	60
56078	Africa/Ceuta	2009-03-29 01:00:00.000	2009-10-25 01:00:00.000	120
56079	Africa/Ceuta	2009-10-25 01:00:00.000	2010-03-28 01:00:00.000	60
56080	Africa/Ceuta	2010-03-28 01:00:00.000	2010-10-31 01:00:00.000	120
56081	Africa/Ceuta	2010-10-31 01:00:00.000	2011-03-27 01:00:00.000	60
56082	Africa/Ceuta	2011-03-27 01:00:00.000	2011-10-30 01:00:00.000	120
56083	Africa/Ceuta	2011-10-30 01:00:00.000	2012-03-25 01:00:00.000	60
56084	Africa/Ceuta	2012-03-25 01:00:00.000	2012-10-28 01:00:00.000	120
56085	Africa/Ceuta	2012-10-28 01:00:00.000	2013-03-31 01:00:00.000	60
56086	Africa/Ceuta	2013-03-31 01:00:00.000	2013-10-27 01:00:00.000	120
56087	Africa/Ceuta	2013-10-27 01:00:00.000	2014-03-30 01:00:00.000	60
56088	Africa/Ceuta	2014-03-30 01:00:00.000	2014-10-26 01:00:00.000	120
56089	Africa/Ceuta	2014-10-26 01:00:00.000	2015-03-29 01:00:00.000	60
56090	Africa/Ceuta	2015-03-29 01:00:00.000	2015-10-25 01:00:00.000	120
56091	Africa/Ceuta	2015-10-25 01:00:00.000	2016-03-27 01:00:00.000	60
56092	Africa/Ceuta	2016-03-27 01:00:00.000	2016-10-30 01:00:00.000	120
56093	Africa/Ceuta	2016-10-30 01:00:00.000	2017-03-26 01:00:00.000	60
56094	Africa/Ceuta	2017-03-26 01:00:00.000	2017-10-29 01:00:00.000	120
56095	Africa/Ceuta	2017-10-29 01:00:00.000	2018-03-25 01:00:00.000	60
56096	Africa/Ceuta	2018-03-25 01:00:00.000	2018-10-28 01:00:00.000	120
56097	Africa/Ceuta	2018-10-28 01:00:00.000	2019-03-31 01:00:00.000	60
56098	Africa/Ceuta	2019-03-31 01:00:00.000	2019-10-27 01:00:00.000	120
56099	Africa/Ceuta	2019-10-27 01:00:00.000	2020-03-29 01:00:00.000	60
56100	Africa/Ceuta	2020-03-29 01:00:00.000	2020-10-25 01:00:00.000	120
56101	Africa/Ceuta	2020-10-25 01:00:00.000	2021-03-28 01:00:00.000	60
56102	Africa/Ceuta	2021-03-28 01:00:00.000	2021-10-31 01:00:00.000	120
56103	Africa/Ceuta	2021-10-31 01:00:00.000	2022-03-27 01:00:00.000	60
56104	Africa/Ceuta	2022-03-27 01:00:00.000	2022-10-30 01:00:00.000	120
56105	Africa/Ceuta	2022-10-30 01:00:00.000	2023-03-26 01:00:00.000	60
56106	Africa/Ceuta	2023-03-26 01:00:00.000	2023-10-29 01:00:00.000	120
56107	Africa/Ceuta	2023-10-29 01:00:00.000	2024-03-31 01:00:00.000	60
56108	Africa/Ceuta	2024-03-31 01:00:00.000	2024-10-27 01:00:00.000	120
56109	Africa/Ceuta	2024-10-27 01:00:00.000	2025-03-30 01:00:00.000	60
56110	Africa/Ceuta	2025-03-30 01:00:00.000	2025-10-26 01:00:00.000	120
56111	Africa/Ceuta	2025-10-26 01:00:00.000	2026-03-29 01:00:00.000	60
56112	Africa/Ceuta	2026-03-29 01:00:00.000	2026-10-25 01:00:00.000	120
56113	Africa/Ceuta	2026-10-25 01:00:00.000	2027-03-28 01:00:00.000	60
56114	Africa/Ceuta	2027-03-28 01:00:00.000	2027-10-31 01:00:00.000	120
56115	Africa/Ceuta	2027-10-31 01:00:00.000	2028-03-26 01:00:00.000	60
56116	Africa/Ceuta	2028-03-26 01:00:00.000	2028-10-29 01:00:00.000	120
56117	Africa/Ceuta	2028-10-29 01:00:00.000	2029-03-25 01:00:00.000	60
56118	Africa/Ceuta	2029-03-25 01:00:00.000	2029-10-28 01:00:00.000	120
56119	Africa/Ceuta	2029-10-28 01:00:00.000	2030-03-31 01:00:00.000	60
56120	Africa/Ceuta	2030-03-31 01:00:00.000	2030-10-27 01:00:00.000	120
56121	Africa/Ceuta	2030-10-27 01:00:00.000	2031-03-30 01:00:00.000	60
56122	Africa/Ceuta	2031-03-30 01:00:00.000	2031-10-26 01:00:00.000	120
56123	Africa/Ceuta	2031-10-26 01:00:00.000	2032-03-28 01:00:00.000	60
56124	Africa/Ceuta	2032-03-28 01:00:00.000	2032-10-31 01:00:00.000	120
56125	Africa/Ceuta	2032-10-31 01:00:00.000	2033-03-27 01:00:00.000	60
56126	Africa/Ceuta	2033-03-27 01:00:00.000	2033-10-30 01:00:00.000	120
56127	Africa/Ceuta	2033-10-30 01:00:00.000	2034-03-26 01:00:00.000	60
56128	Africa/Ceuta	2034-03-26 01:00:00.000	2034-10-29 01:00:00.000	120
56129	Africa/Ceuta	2034-10-29 01:00:00.000	2035-03-25 01:00:00.000	60
56130	Africa/Ceuta	2035-03-25 01:00:00.000	2035-10-28 01:00:00.000	120
56131	Africa/Ceuta	2035-10-28 01:00:00.000	2036-03-30 01:00:00.000	60
56132	Africa/Ceuta	2036-03-30 01:00:00.000	2036-10-26 01:00:00.000	120
56133	Africa/Ceuta	2036-10-26 01:00:00.000	2037-03-29 01:00:00.000	60
56134	Africa/Ceuta	2037-03-29 01:00:00.000	2037-10-25 01:00:00.000	120
56135	Africa/Ceuta	2037-10-25 01:00:00.000	2038-03-28 01:00:00.000	60
56136	Africa/Ceuta	2038-03-28 01:00:00.000	2038-10-31 01:00:00.000	120
56137	Africa/Ceuta	2038-10-31 01:00:00.000	2039-03-27 01:00:00.000	60
56138	Africa/Ceuta	2039-03-27 01:00:00.000	2039-10-30 01:00:00.000	120
56139	Africa/Ceuta	2039-10-30 01:00:00.000	2040-03-25 01:00:00.000	60
56140	Africa/Ceuta	2040-03-25 01:00:00.000	2040-10-28 01:00:00.000	120
56141	Africa/Ceuta	2040-10-28 01:00:00.000	2041-03-31 01:00:00.000	60
56142	Africa/Ceuta	2041-03-31 01:00:00.000	2041-10-27 01:00:00.000	120
56143	Africa/Ceuta	2041-10-27 01:00:00.000	2042-03-30 01:00:00.000	60
56144	Africa/Ceuta	2042-03-30 01:00:00.000	2042-10-26 01:00:00.000	120
56145	Africa/Ceuta	2042-10-26 01:00:00.000	2043-03-29 01:00:00.000	60
56146	Africa/Ceuta	2043-03-29 01:00:00.000	2043-10-25 01:00:00.000	120
56147	Africa/Ceuta	2043-10-25 01:00:00.000	2044-03-27 01:00:00.000	60
56148	Africa/Ceuta	2044-03-27 01:00:00.000	2044-10-30 01:00:00.000	120
56149	Africa/Ceuta	2044-10-30 01:00:00.000	2045-03-26 01:00:00.000	60
56150	Africa/Ceuta	2045-03-26 01:00:00.000	2045-10-29 01:00:00.000	120
56151	Africa/Ceuta	2045-10-29 01:00:00.000	2046-03-25 01:00:00.000	60
56152	Africa/Ceuta	2046-03-25 01:00:00.000	2046-10-28 01:00:00.000	120
56153	Africa/Ceuta	2046-10-28 01:00:00.000	2047-03-31 01:00:00.000	60
56154	Africa/Ceuta	2047-03-31 01:00:00.000	2047-10-27 01:00:00.000	120
56155	Africa/Ceuta	2047-10-27 01:00:00.000	2048-03-29 01:00:00.000	60
56156	Africa/Ceuta	2048-03-29 01:00:00.000	2048-10-25 01:00:00.000	120
56157	Africa/Ceuta	2048-10-25 01:00:00.000	2049-03-28 01:00:00.000	60
56158	Africa/Ceuta	2049-03-28 01:00:00.000	2049-08-07 22:00:00.000	120
54143	Africa/Conakry	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
54144	Africa/Dakar	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
65951	Africa/Dar_es_Salaam	1969-08-08 21:00:00.000	2049-08-08 21:00:00.000	180
65952	Africa/Djibouti	1969-08-08 21:00:00.000	2049-08-08 21:00:00.000	180
56159	Africa/Douala	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
54145	Africa/El_Aaiun	1969-08-08 01:00:00.000	1976-04-14 01:00:00.000	-60
54146	Africa/El_Aaiun	1976-04-14 01:00:00.000	2049-08-08 00:00:00.000	0
54147	Africa/Freetown	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
61650	Africa/Gaborone	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
61651	Africa/Harare	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
61652	Africa/Johannesburg	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
65953	Africa/Kampala	1969-08-08 21:00:00.000	2049-08-08 21:00:00.000	180
65954	Africa/Khartoum	1969-08-08 22:00:00.000	1970-04-30 22:00:00.000	120
65955	Africa/Khartoum	1970-04-30 22:00:00.000	1970-10-14 21:00:00.000	180
65956	Africa/Khartoum	1970-10-14 21:00:00.000	1971-04-29 22:00:00.000	120
65957	Africa/Khartoum	1971-04-29 22:00:00.000	1971-10-14 21:00:00.000	180
65958	Africa/Khartoum	1971-10-14 21:00:00.000	1972-04-29 22:00:00.000	120
65959	Africa/Khartoum	1972-04-29 22:00:00.000	1972-10-14 21:00:00.000	180
65960	Africa/Khartoum	1972-10-14 21:00:00.000	1973-04-28 22:00:00.000	120
65961	Africa/Khartoum	1973-04-28 22:00:00.000	1973-10-14 21:00:00.000	180
65962	Africa/Khartoum	1973-10-14 21:00:00.000	1974-04-27 22:00:00.000	120
65963	Africa/Khartoum	1974-04-27 22:00:00.000	1974-10-14 21:00:00.000	180
65964	Africa/Khartoum	1974-10-14 21:00:00.000	1975-04-26 22:00:00.000	120
65965	Africa/Khartoum	1975-04-26 22:00:00.000	1975-10-14 21:00:00.000	180
65966	Africa/Khartoum	1975-10-14 21:00:00.000	1976-04-24 22:00:00.000	120
65967	Africa/Khartoum	1976-04-24 22:00:00.000	1976-10-14 21:00:00.000	180
65968	Africa/Khartoum	1976-10-14 21:00:00.000	1977-04-23 22:00:00.000	120
65969	Africa/Khartoum	1977-04-23 22:00:00.000	1977-10-14 21:00:00.000	180
65970	Africa/Khartoum	1977-10-14 21:00:00.000	1978-04-29 22:00:00.000	120
65971	Africa/Khartoum	1978-04-29 22:00:00.000	1978-10-14 21:00:00.000	180
65972	Africa/Khartoum	1978-10-14 21:00:00.000	1979-04-28 22:00:00.000	120
65973	Africa/Khartoum	1979-04-28 22:00:00.000	1979-10-14 21:00:00.000	180
65974	Africa/Khartoum	1979-10-14 21:00:00.000	1980-04-26 22:00:00.000	120
65975	Africa/Khartoum	1980-04-26 22:00:00.000	1980-10-14 21:00:00.000	180
65976	Africa/Khartoum	1980-10-14 21:00:00.000	1981-04-25 22:00:00.000	120
65977	Africa/Khartoum	1981-04-25 22:00:00.000	1981-10-14 21:00:00.000	180
65978	Africa/Khartoum	1981-10-14 21:00:00.000	1982-04-24 22:00:00.000	120
65979	Africa/Khartoum	1982-04-24 22:00:00.000	1982-10-14 21:00:00.000	180
65980	Africa/Khartoum	1982-10-14 21:00:00.000	1983-04-23 22:00:00.000	120
65981	Africa/Khartoum	1983-04-23 22:00:00.000	1983-10-14 21:00:00.000	180
65982	Africa/Khartoum	1983-10-14 21:00:00.000	1984-04-28 22:00:00.000	120
65983	Africa/Khartoum	1984-04-28 22:00:00.000	1984-10-14 21:00:00.000	180
65984	Africa/Khartoum	1984-10-14 21:00:00.000	1985-04-27 22:00:00.000	120
65985	Africa/Khartoum	1985-04-27 22:00:00.000	1985-10-14 21:00:00.000	180
65986	Africa/Khartoum	1985-10-14 21:00:00.000	2000-01-15 10:00:00.000	120
65987	Africa/Khartoum	2000-01-15 10:00:00.000	2049-08-08 21:00:00.000	180
61653	Africa/Kigali	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
56160	Africa/Kinshasa	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
56161	Africa/Lagos	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
56162	Africa/Libreville	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
54148	Africa/Lome	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
56163	Africa/Luanda	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
61654	Africa/Lubumbashi	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
61655	Africa/Lusaka	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
56164	Africa/Malabo	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
61656	Africa/Maputo	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
61657	Africa/Maseru	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
61658	Africa/Mbabane	1969-08-07 22:00:00.000	2049-08-07 22:00:00.000	120
65988	Africa/Mogadishu	1969-08-08 21:00:00.000	2049-08-08 21:00:00.000	180
54149	Africa/Monrovia	1969-08-08 00:44:30.000	1972-05-01 00:44:30.000	-44
54150	Africa/Monrovia	1972-05-01 00:44:30.000	2049-08-08 00:44:30.000	0
65989	Africa/Nairobi	1969-08-08 21:00:00.000	2049-08-08 21:00:00.000	180
56165	Africa/Ndjamena	1969-08-07 23:00:00.000	1979-10-13 23:00:00.000	60
56166	Africa/Ndjamena	1979-10-13 23:00:00.000	1980-03-07 22:00:00.000	120
56167	Africa/Ndjamena	1980-03-07 22:00:00.000	2049-08-07 23:00:00.000	60
56168	Africa/Niamey	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
54151	Africa/Nouakchott	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
54152	Africa/Ouagadougou	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
56169	Africa/Porto-Novo	1969-08-07 23:00:00.000	2049-08-07 23:00:00.000	60
54153	Africa/Sao_Tome	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
54154	Africa/Timbuktu	1969-08-08 00:00:00.000	2049-08-08 00:00:00.000	0
61659	Africa/Tripoli	1969-08-07 22:00:00.000	1981-12-31 22:00:00.000	120
61660	Africa/Tripoli	1981-12-31 22:00:00.000	1982-03-31 23:00:00.000	60
61661	Africa/Tripoli	1982-03-31 23:00:00.000	1982-09-30 22:00:00.000	120
61662	Africa/Tripoli	1982-09-30 22:00:00.000	1983-03-31 23:00:00.000	60
61663	Africa/Tripoli	1983-03-31 23:00:00.000	1983-09-30 22:00:00.000	120
61664	Africa/Tripoli	1983-09-30 22:00:00.000	1984-03-31 23:00:00.000	60
61665	Africa/Tripoli	1984-03-31 23:00:00.000	1984-09-30 22:00:00.000	120
61666	Africa/Tripoli	1984-09-30 22:00:00.000	1985-04-05 23:00:00.000	60
61667	Africa/Tripoli	1985-04-05 23:00:00.000	1985-09-30 22:00:00.000	120
61668	Africa/Tripoli	1985-09-30 22:00:00.000	1986-04-03 23:00:00.000	60
61669	Africa/Tripoli	1986-04-03 23:00:00.000	1986-10-02 22:00:00.000	120
61670	Africa/Tripoli	1986-10-02 22:00:00.000	1987-03-31 23:00:00.000	60
61671	Africa/Tripoli	1987-03-31 23:00:00.000	1987-09-30 22:00:00.000	120
61672	Africa/Tripoli	1987-09-30 22:00:00.000	1988-03-31 23:00:00.000	60
61673	Africa/Tripoli	1988-03-31 23:00:00.000	1988-09-30 22:00:00.000	120
61674	Africa/Tripoli	1988-09-30 22:00:00.000	1989-03-31 23:00:00.000	60
61675	Africa/Tripoli	1989-03-31 23:00:00.000	1989-09-30 22:00:00.000	120
61676	Africa/Tripoli	1989-09-30 22:00:00.000	1990-05-03 23:00:00.000	60
61677	Africa/Tripoli	1990-05-03 23:00:00.000	1996-09-29 22:00:00.000	120
61678	Africa/Tripoli	1996-09-29 22:00:00.000	1997-04-03 23:00:00.000	60
61679	Africa/Tripoli	1997-04-03 23:00:00.000	2049-08-07 22:00:00.000	120
56170	Africa/Tunis	1969-08-07 23:00:00.000	1977-04-29 23:00:00.000	60
56171	Africa/Tunis	1977-04-29 23:00:00.000	1977-09-23 23:00:00.000	120
56172	Africa/Tunis	1977-09-23 23:00:00.000	1978-04-30 23:00:00.000	60
56173	Africa/Tunis	1978-04-30 23:00:00.000	1978-09-30 23:00:00.000	120
56174	Africa/Tunis	1978-09-30 23:00:00.000	1988-05-31 23:00:00.000	60
56175	Africa/Tunis	1988-05-31 23:00:00.000	1988-09-24 23:00:00.000	120
56176	Africa/Tunis	1988-09-24 23:00:00.000	1989-03-25 23:00:00.000	60
56177	Africa/Tunis	1989-03-25 23:00:00.000	1989-09-23 23:00:00.000	120
56178	Africa/Tunis	1989-09-23 23:00:00.000	1990-04-30 23:00:00.000	60
56179	Africa/Tunis	1990-04-30 23:00:00.000	1990-09-29 23:00:00.000	120
56180	Africa/Tunis	1990-09-29 23:00:00.000	2005-04-30 23:00:00.000	60
56181	Africa/Tunis	2005-04-30 23:00:00.000	2005-09-30 00:00:00.000	120
56182	Africa/Tunis	2005-09-30 00:00:00.000	2049-08-07 23:00:00.000	60
56183	Africa/Windhoek	1969-08-07 22:00:00.000	1994-04-02 22:00:00.000	120
56184	Africa/Windhoek	1994-04-02 22:00:00.000	1994-09-04 01:00:00.000	60
56185	Africa/Windhoek	1994-09-04 01:00:00.000	1995-04-02 00:00:00.000	120
56186	Africa/Windhoek	1995-04-02 00:00:00.000	1995-09-03 01:00:00.000	60
56187	Africa/Windhoek	1995-09-03 01:00:00.000	1996-04-07 00:00:00.000	120
56188	Africa/Windhoek	1996-04-07 00:00:00.000	1996-09-01 01:00:00.000	60
56189	Africa/Windhoek	1996-09-01 01:00:00.000	1997-04-06 00:00:00.000	120
56190	Africa/Windhoek	1997-04-06 00:00:00.000	1997-09-07 01:00:00.000	60
56191	Africa/Windhoek	1997-09-07 01:00:00.000	1998-04-05 00:00:00.000	120
56192	Africa/Windhoek	1998-04-05 00:00:00.000	1998-09-06 01:00:00.000	60
56193	Africa/Windhoek	1998-09-06 01:00:00.000	1999-04-04 00:00:00.000	120
56194	Africa/Windhoek	1999-04-04 00:00:00.000	1999-09-05 01:00:00.000	60
56195	Africa/Windhoek	1999-09-05 01:00:00.000	2000-04-02 00:00:00.000	120
56196	Africa/Windhoek	2000-04-02 00:00:00.000	2000-09-03 01:00:00.000	60
56197	Africa/Windhoek	2000-09-03 01:00:00.000	2001-04-01 00:00:00.000	120
56198	Africa/Windhoek	2001-04-01 00:00:00.000	2001-09-02 01:00:00.000	60
56199	Africa/Windhoek	2001-09-02 01:00:00.000	2002-04-07 00:00:00.000	120
56200	Africa/Windhoek	2002-04-07 00:00:00.000	2002-09-01 01:00:00.000	60
56201	Africa/Windhoek	2002-09-01 01:00:00.000	2003-04-06 00:00:00.000	120
56202	Africa/Windhoek	2003-04-06 00:00:00.000	2003-09-07 01:00:00.000	60
56203	Africa/Windhoek	2003-09-07 01:00:00.000	2004-04-04 00:00:00.000	120
56204	Africa/Windhoek	2004-04-04 00:00:00.000	2004-09-05 01:00:00.000	60
56205	Africa/Windhoek	2004-09-05 01:00:00.000	2005-04-03 00:00:00.000	120
56206	Africa/Windhoek	2005-04-03 00:00:00.000	2005-09-04 01:00:00.000	60
56207	Africa/Windhoek	2005-09-04 01:00:00.000	2006-04-02 00:00:00.000	120
56208	Africa/Windhoek	2006-04-02 00:00:00.000	2006-09-03 01:00:00.000	60
56209	Africa/Windhoek	2006-09-03 01:00:00.000	2007-04-01 00:00:00.000	120
56210	Africa/Windhoek	2007-04-01 00:00:00.000	2007-09-02 01:00:00.000	60
56211	Africa/Windhoek	2007-09-02 01:00:00.000	2008-04-06 00:00:00.000	120
56212	Africa/Windhoek	2008-04-06 00:00:00.000	2008-09-07 01:00:00.000	60
56213	Africa/Windhoek	2008-09-07 01:00:00.000	2009-04-05 00:00:00.000	120
56214	Africa/Windhoek	2009-04-05 00:00:00.000	2009-09-06 01:00:00.000	60
56215	Africa/Windhoek	2009-09-06 01:00:00.000	2010-04-04 00:00:00.000	120
56216	Africa/Windhoek	2010-04-04 00:00:00.000	2010-09-05 01:00:00.000	60
56217	Africa/Windhoek	2010-09-05 01:00:00.000	2011-04-03 00:00:00.000	120
56218	Africa/Windhoek	2011-04-03 00:00:00.000	2011-09-04 01:00:00.000	60
56219	Africa/Windhoek	2011-09-04 01:00:00.000	2012-04-01 00:00:00.000	120
56220	Africa/Windhoek	2012-04-01 00:00:00.000	2012-09-02 01:00:00.000	60
56221	Africa/Windhoek	2012-09-02 01:00:00.000	2013-04-07 00:00:00.000	120
56222	Africa/Windhoek	2013-04-07 00:00:00.000	2013-09-01 01:00:00.000	60
56223	Africa/Windhoek	2013-09-01 01:00:00.000	2014-04-06 00:00:00.000	120
56224	Africa/Windhoek	2014-04-06 00:00:00.000	2014-09-07 01:00:00.000	60
56225	Africa/Windhoek	2014-09-07 01:00:00.000	2015-04-05 00:00:00.000	120
56226	Africa/Windhoek	2015-04-05 00:00:00.000	2015-09-06 01:00:00.000	60
56227	Africa/Windhoek	2015-09-06 01:00:00.000	2016-04-03 00:00:00.000	120
56228	Africa/Windhoek	2016-04-03 00:00:00.000	2016-09-04 01:00:00.000	60
56229	Africa/Windhoek	2016-09-04 01:00:00.000	2017-04-02 00:00:00.000	120
